id,categoria,boe,estructura_boe,persistido,resultado_reconstruccion,clasificacion,registro_espurio,fuente_oficial
100923,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370774 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100924,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371996 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100925,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371993 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100926,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371995 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100927,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371964 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100928,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371969 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100929,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371989 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100930,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370779 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100931,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372008 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100932,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372045 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100933,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372048 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100934,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372049 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100935,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372075 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100936,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372076 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100937,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372621 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100938,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372135 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100939,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372136 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100940,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372222 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100941,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372167 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100942,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372175 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100943,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372243 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100944,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370827 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100945,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372276 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100946,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372279 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100947,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372304 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100948,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372309 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100949,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370849 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100950,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372312 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100951,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372349 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100952,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372350 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100953,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372430 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100954,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372439 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100955,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372442 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100956,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372458 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100957,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372467 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100958,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372464 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100959,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372487 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100960,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372507 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100961,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372522 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100962,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370797 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100963,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370846 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100964,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370837 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100965,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372581 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100966,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372582 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100967,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50372589 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100968,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370859 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100969,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370860 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100970,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370861 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100971,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370865 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100972,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370885 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100973,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370886 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100974,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370924 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100975,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370925 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100976,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370926 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100977,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370930 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100978,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370940 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100979,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370941 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100980,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370956 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100981,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370973 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100982,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370974 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100983,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370975 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100984,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370976 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100985,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50370994 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100986,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371042 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100987,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371043 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100988,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371044 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100989,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371045 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100990,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371046 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100991,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371047 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100992,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371024 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100993,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371079 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100994,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371080 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100995,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371081 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100996,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371089 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100997,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371106 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100998,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371107 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
100999,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371108 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
101000,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371112 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
101001,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371113 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
101002,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371120 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
101003,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371146 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
101004,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371155 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
101005,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371169 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
101006,PUESTO_NUMERICO,BOE-A-2025-22543,HTML oficial revisado (líneas de tabla): N.º orden | Puesto | Denominación; 50370641 | OFICINA DE JUSTICIA DE ADRA.,50371170 (1 plazas),reextracción de la columna Denominación,CODIGO_DE_PUESTO,NO,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543
